 28-14606-04        Tebo-ICT,  license #BoJie
R397_SA       6.1550    6.5250   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R398_SA       8.2532    1.5801   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R399_SA       2.2260    2.9880    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R3A_Q0        0.8963    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q1        1.7813    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q10      10.5063    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q11      11.3913    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q12      12.2763    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q13      13.1613    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q14      14.0463    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q15      15.3013    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q2        2.6663    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q3        3.8663    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q4        4.7513    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q5        5.6363    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q6        6.5213    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q7        7.4063    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q8        8.2913    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3A_Q9        9.6213    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q0        0.8813    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q1        1.7663    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q10      10.4913    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q11      11.3763    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q12      12.2613    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q13      13.1463    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q14      14.0313    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q15      15.2863    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q2        2.6513    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q3        3.8513    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q4        4.7363    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q5        5.6213    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q6        6.5063    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q7        7.3913    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q8        8.2763    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3B_Q9        9.6063    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_01_QD      1.5283    3.1981    0.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_02_QD      1.5283    3.6981    0.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_03_QD      1.5283    4.1981    0.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_04_QD      1.7963    6.4161   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_05_QD      2.2963    6.4161   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_06_QD      2.7963    6.4161   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_07_QD      3.2963    6.4161   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_08_QD      3.7963    6.4161   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_09_QD      7.9463    7.1321   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_10_QD      8.4463    7.1321   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_11_QD      8.9463    7.1321   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_12_QD      9.4463    7.1321   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_13_QD      9.2753    5.2721  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_14_QD      9.2768    3.2301  225.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_15_QD      1.8276    2.0801  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_16_QD      1.9560    4.8995    0.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_1V8B       8.2590    8.0420  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_1_QA       0.0320    2.7545    0.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_3V3B       9.2345    8.0795  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_91_Q3V3R   -0.2226    2.3579   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_91_RR     13.8024    5.1134   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_92_Q3V3R    0.2974    2.3579   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_92_QA      0.0320    3.2545    0.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_92_RR     14.3024    5.1134   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_93_Q3V3R    0.8174    2.3579   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_93_RR     14.9424    4.7434   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_94_Q3V3R    2.5634    2.2379   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_96_Q3V3R   10.1123    5.1934   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_97_Q3V3R   10.6323    5.1934   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_97_RR     12.1673    5.1929   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_98_Q3V3R   11.1523    5.1934   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_98_QA      0.0320    3.8545    0.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_98_RR     12.6673    5.1929   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_99        13.3963    7.2131   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_ADV        1.9410    6.7750  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R3_P1         7.3529    6.8885   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R3_P3V3       9.9467    8.1115    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R3_QD         6.0834    7.7357  270.0  AA   (T)  'R0402-S0', 'R0402-S0'
R400_SA       3.0390    2.7240  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R401_SA       2.8920    2.8270    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R402_SA       2.9400    2.8630    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R403_SA       2.0580    2.9880    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R404_SA       2.8670    2.7910    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R405_SA       1.6687    6.0419  270.0  AA   (T)  'R0402-S0', 'R0402-S0'
R406_SA       1.4687    5.6169   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R407_SA       1.6687    5.6919  270.0  AA   (T)  'R0402-S0', 'R0402-S0'
R408_SA       1.4187    5.6169   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R409_SA       1.4187    5.6919  270.0  AA   (T)  'R0402-S0', 'R0402-S0'
R40_SA        3.4613    6.8431   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R410_SA       1.4187    5.8669  270.0  AA   (T)  'R0402-S0', 'R0402-S0'
R411_SA       1.6187    5.6169   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R412_SA       7.7313    2.0656   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R413_SA       8.2128    1.6176   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R414_SA       7.6539    2.1465   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R415_SA       1.5440    1.7400  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R416_SA       6.1550    6.8950   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R417_SA       1.5440    1.6900  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R418_SA       7.7061    2.2009   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R419_SA       8.2658    1.6707   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R420_SA       7.7879    2.1221   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R421_SA       7.6880    2.1180   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R422_SA       8.3063    1.6332  135.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R423_SA       7.8275    2.0475  135.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R424_SA       6.1550    6.9700   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R425_SA       1.4740    1.6900  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R426_SA       6.2050    6.9700  270.0  AA   (T)  'R0402-S0', 'R0402-S0'
R427_SA       7.3100    3.2220  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R42_SA        3.4113    6.8431   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R430_SA       6.6866    3.8718  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R431_SA       3.0701    3.0572  135.0  AA   (T)  'R0402-S0', 'R0402-S0'
R432_SA       3.0952    3.0823  135.0  AA   (T)  'R0402-S0', 'R0402-S0'
R433_SA       3.8393    3.7677  135.0  AA   (T)  'R0402-S0', 'R0402-S0'
R434_SA       3.8143    3.7417  135.0  AA   (T)  'R0402-S0', 'R0402-S0'
R435_SA       7.7055    3.1190    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4361_R0     10.9463    2.8381  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R4361_R1     12.5263    2.8381  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R4361_R2     14.1063    2.8381  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R4361_R3     15.6863    2.8381  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R4362_R0     10.9321    2.6630  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4362_R1     12.5121    2.6630  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4362_R2     14.0921    2.6630  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4362_R3     15.6721    2.6630  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4369_R0     10.9321    2.9130  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4369_R1     12.5121    2.9130  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4369_R2     14.0921    2.9130  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4369_R3     15.6721    2.9130  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R436_SA       7.7054    3.0840    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R437_SA       7.8523    2.1646    0.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R4385_R0     10.9413    2.5481   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R4385_R1     12.5213    2.5481   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R4385_R2     14.1013    2.5481   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R4385_R3     15.6813    2.5481   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R438_SA       7.8523    2.2014    0.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R4398_R0     10.9321    2.8630  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4398_R1     12.5121    2.8630  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4398_R2     14.0921    2.8630  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4398_R3     15.6721    2.8630  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4399_R0     10.9321    3.0130  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4399_R1     12.5121    3.0130  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4399_R2     14.0921    3.0130  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4399_R3     15.6721    3.0130  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R439_SA       6.3050    6.9700   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4400_R0     10.9321    2.9630  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4400_R1     12.5121    2.9630  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4400_R2     14.0921    2.9630  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4400_R3     15.6721    2.9630  180.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4417_R0      9.5973    2.8181    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4417_R1     11.1773    2.8181    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4417_R2     12.7573    2.8181    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4417_R3     14.3373    2.8181    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4418_R0      9.5973    2.7781    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4418_R1     11.1773    2.7781    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4418_R2     12.7573    2.7781    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4418_R3     14.3373    2.7781    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R451_ADV      2.1597    6.9488  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_ADV      1.7632    6.7755  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q0       0.8063    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q1       1.6913    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q10     10.4163    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q11     11.3013    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q12     12.1863    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q13     13.0713    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q14     13.9563    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q15     15.2113    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q2       2.5763    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q3       3.7763    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q4       4.6613    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q5       5.5463    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q6       6.4313    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q7       7.3163    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q8       8.2013    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R452_Q9       9.5313    0.7081  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q0       0.8213    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q1       1.7063    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q10     10.4313    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q11     11.3163    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q12     12.2013    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q13     13.0863    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q14     13.9713    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q15     15.2263    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q2       2.5913    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q3       3.7913    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q4       4.6763    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q5       5.5613    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q6       6.4463    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q7       7.3313    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q8       8.2163    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R453_Q9       9.5463    0.9281   90.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R454_Q0       1.1813    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q1       2.0663    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q10     10.7913    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q11     11.6763    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q12     12.5613    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q13     13.4463    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q14     14.3313    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q15     15.5863    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q2       2.9513    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q3       4.1513    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q4       5.0363    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q5       5.9213    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q6       6.8063    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q7       7.6913    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q8       8.5763    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R454_Q9       9.9063    0.9931   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q0       0.8863    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q1       1.7713    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q10     10.4963    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q11     11.3813    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q12     12.2663    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q13     13.1513    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q14     14.0363    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q15     15.2913    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q2       2.6563    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q3       3.8563    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q4       4.7413    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q5       5.6263    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q6       6.5113    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q7       7.3963    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q8       8.2813    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R456_Q9       9.6113    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q0       0.7663    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q1       1.6513    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q10     10.3763    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q11     11.2613    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q12     12.1463    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q13     13.0313    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q14     13.9163    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q15     15.1713    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q2       2.5363    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q3       3.7363    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q4       4.6213    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q5       5.5063    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q6       6.3913    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q7       7.2763    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q8       8.1613    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R457_Q9       9.4833    1.0981   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R458_Q0       0.9263    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q1       1.8113    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q10     10.5363    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q11     11.4213    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q12     12.3063    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q13     13.1913    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q14     14.0763    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q15     15.3313    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q2       2.6963    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q3       3.8963    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q4       4.7813    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q5       5.6663    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q6       6.5513    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q7       7.4363    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q8       8.3213    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R458_Q9       9.6533    0.9881  180.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R459_Q0       1.0063    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q1       1.8913    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q10     10.6163    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q11     11.5013    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q12     12.3863    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q13     13.2713    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q14     14.1563    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q15     15.4113    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q2       2.7763    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q3       3.9763    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q4       4.8613    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q5       5.7463    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q6       6.6313    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q7       7.5163    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q8       8.4013    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R459_Q9       9.7313    1.0931    0.0  AA   (T)  'R0402-S0', 'R0402-S0'
R46_SA        3.2113    6.8431   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R47_SA        3.2613    6.8431   90.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_01_QD      1.3750    3.5065  135.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_02_QD      1.3750    4.0065  135.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_03_QD      1.3750    4.5065  135.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_04_QD      2.1046    6.5694   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_05_QD      2.6046    6.5694   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_06_QD      3.1046    6.5694   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_07_QD      3.6046    6.5694   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_08_QD      4.1047    6.5694   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_09_QD      8.2546    7.2854   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_10_QD      8.7546    7.2854   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_11_QD      9.2546    7.2854   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_12_QD      9.7546    7.2854   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_13_QD      9.4286    4.9638  315.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_14_QD      9.1672    2.9036  270.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_15_QD      1.5193    1.9267  225.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_16_QD      1.8026    5.2079  135.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_1V8B       8.3140    8.0270  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R4_1_QA      -0.1214    3.0629  135.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_3V3B       9.2895    8.0645  270.0  AA   (B)  'R0402-S0_B', 'R0402-S0_B'
R4_91_Q3V3R    0.0857    2.5113   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_91_RR     14.1107    5.2668   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_92_Q3V3R    0.6057    2.5113   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_92_QA     -0.1214    3.5629  135.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_92_RR     14.6107    5.2668   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
R4_93_Q3V3R    1.1257    2.5113   45.0  AA   (T)  'R0402-S0', 'R0402-S0'
