{@TESTJET_QUALITY|200923193103|CENTERICT01|10}
{@RUN 1|200923193104}
D: u1a_skt_c P: 225 117.1 p 58.0 355.0
D: u1a_skt_c P: 260 115.1 p 59.0 359.0
D: u1a_skt_c P: 32 101.9 p 58.0 356.0
D: u1a_skt_c P: 227 112.5 p 59.0 359.0
D: u1a_skt_c P: 3 114.5 p 59.0 360.0
D: u1a_skt_c P: 110 106.2 p 59.0 360.0
D: u1a_skt_c P: 108 113.1 p 59.0 363.0
D: u1a_skt_c P: 7 115.0 p 60.0 363.0
D: u1a_skt_c P: 104 116.2 p 59.0 362.0
D: u1a_skt_c P: 34 110.4 p 60.0 362.0
D: u1a_skt_c P: 5 118.3 p 60.0 364.0
D: u1a_skt_c P: 271 115.1 p 59.0 364.0
D: u1a_skt_c P: 102 113.3 p 60.0 366.0
D: u1a_skt_c P: 82 119.5 p 61.0 371.0
D: u1a_skt_c P: 278 110.4 p 61.0 374.0
D: u1a_skt_c P: 19 116.8 p 61.0 369.0
D: u1a_skt_c P: 280 117.0 p 61.0 370.0
D: u1a_skt_c P: 21 117.8 p 61.0 370.0
D: u1a_skt_c P: 282 118.6 p 62.0 375.0
D: u1a_skt_c P: 267 122.2 p 62.0 377.0
D: u1a_skt_c P: 84 120.8 p 62.0 377.0
D: u1a_skt_c P: 95 117.3 p 62.0 381.0
D: u1a_skt_c P: 275 117.5 p 62.0 380.0
D: u1a_skt_c P: 8 118.5 p 63.0 381.0
D: u1a_skt_c P: 269 120.2 p 62.0 382.0
D: u1a_skt_c P: 119 118.1 p 63.0 382.0
D: u1a_skt_c P: 10 120.2 p 63.0 384.0
D: u1a_skt_c P: 25 124.7 p 64.0 385.0
D: u1a_skt_c P: 23 125.6 p 64.0 386.0
D: u1a_skt_c P: 122 123.1 p 64.0 387.0
D: u1a_skt_c P: 97 119.6 p 64.0 388.0
D: u1a_skt_c P: 277 124.3 p 64.0 389.0
D: u1a_skt_c P: 273 120.3 p 64.0 391.0
D: u1a_skt_c P: 99 123.7 p 65.0 391.0
D: u1a_skt_c P: 14 117.1 p 65.0 391.0
D: u1a_skt_c P: 87 125.4 p 65.0 395.0
D: u1a_skt_c P: 132 123.8 p 65.0 393.0
D: u1a_skt_c P: 12 123.7 p 65.0 395.0
D: u1a_skt_c P: 113 124.5 p 65.0 396.0
D: u1a_skt_c P: 16 121.9 p 66.0 397.0
D: u1a_skt_c P: 89 125.0 p 65.0 397.0
D: u1a_skt_c P: 91 128.4 p 65.0 398.0
D: u1a_skt_c P: 81 120.5 p 66.0 398.0
D: u1a_skt_c P: 130 124.2 p 66.0 398.0
D: u1a_skt_c P: 18 127.5 p 66.0 401.0
D: u1a_skt_c P: 93 117.9 p 66.0 401.0
D: u1a_skt_c P: 117 125.9 p 66.0 401.0
D: u1a_skt_c P: 124 126.8 p 66.0 404.0
D: u1a_skt_c P: 126 121.3 p 66.0 403.0
D: u1a_skt_c P: 128 125.2 p 67.0 404.0
D: u1a_skt_c P: 111 123.4 p 67.0 405.0
D: u1a_skt_c P: 115 125.6 p 67.0 407.0
D: u1a_skt_c P: 285 129.2 p 68.0 413.0
D: u1a_skt_c P: 121 132.3 p 70.0 426.0
D: u1a_skt_c P: 133 131.6 p 70.0 428.0
D: u1a_skt_c P: 135 134.1 p 71.0 428.0
D: u1a_skt_c P: 137 137.0 p 71.0 428.0
D: u1a_skt_c P: 79 142.2 p 76.0 462.0
D: u1a_skt_c P: 141 143.0 p 76.0 462.0
D: u1a_skt_c P: 222 238.8 p 122.0 739.0
D: u1a_skt_c P: 78 246.1 p 129.0 776.0
D: u1a_skt_c P: 146 441.6 p 245.0 1477.0
====================
D: u1b_skt_c P: 145 42.7 p 19.0 134.0
D: u1b_skt_c P: 144 56.1 p 27.0 172.0
D: u1b_skt_c P: 1 57.3 p 31.0 193.0
D: u1b_skt_c P: 213 61.6 p 34.0 209.0
D: u1b_skt_c P: 214 74.8 p 32.0 215.0
D: u1b_skt_c P: 199 69.0 p 36.0 223.0
D: u1b_skt_c P: 69 67.5 p 36.0 221.0
D: u1b_skt_c P: 74 69.2 p 36.0 222.0
D: u1b_skt_c P: 216 69.4 p 37.0 225.0
D: u1b_skt_c P: 203 69.6 p 36.0 226.0
D: u1b_skt_c P: 207 74.7 p 37.0 227.0
D: u1b_skt_c P: 208 74.9 p 37.0 228.0
D: u1b_skt_c P: 194 73.0 p 37.0 229.0
D: u1b_skt_c P: 210 73.2 p 37.0 230.0
D: u1b_skt_c P: 174 63.7 p 37.0 230.0
D: u1b_skt_c P: 68 77.3 p 38.0 231.0
D: u1b_skt_c P: 197 69.0 p 37.0 232.0
D: u1b_skt_c P: 205 73.5 p 38.0 234.0
D: u1b_skt_c P: 175 76.5 p 39.0 238.0
D: u1b_skt_c P: 211 79.5 p 39.0 239.0
D: u1b_skt_c P: 218 76.5 p 39.0 239.0
D: u1b_skt_c P: 186 76.8 p 39.0 241.0
D: u1b_skt_c P: 63 75.1 p 39.0 242.0
D: u1b_skt_c P: 179 80.3 p 40.0 243.0
D: u1b_skt_c P: 201 72.2 p 39.0 243.0
D: u1b_skt_c P: 196 76.7 p 40.0 244.0
D: u1b_skt_c P: 172 74.6 p 40.0 244.0
D: u1b_skt_c P: 185 78.3 p 39.0 244.0
D: u1b_skt_c P: 183 75.3 p 40.0 244.0
D: u1b_skt_c P: 71 78.2 p 40.0 246.0
D: u1b_skt_c P: 181 73.3 p 40.0 247.0
D: u1b_skt_c P: 51 74.0 p 40.0 248.0
D: u1b_skt_c P: 192 77.1 p 40.0 249.0
D: u1b_skt_c P: 60 77.6 p 40.0 249.0
D: u1b_skt_c P: 66 83.6 p 41.0 251.0
D: u1b_skt_c P: 72 85.5 p 41.0 250.0
D: u1b_skt_c P: 54 80.4 p 41.0 250.0
D: u1b_skt_c P: 56 78.5 p 41.0 250.0
D: u1b_skt_c P: 62 84.2 p 41.0 252.0
D: u1b_skt_c P: 188 80.7 p 42.0 255.0
D: u1b_skt_c P: 52 82.5 p 42.0 257.0
D: u1b_skt_c P: 177 76.9 p 42.0 255.0
D: u1b_skt_c P: 75 83.1 p 42.0 257.0
D: u1b_skt_c P: 49 78.8 p 42.0 261.0
D: u1b_skt_c P: 47 79.5 p 42.0 258.0
D: u1b_skt_c P: 58 74.5 p 42.0 258.0
D: u1b_skt_c P: 30 85.8 p 42.0 259.0
D: u1b_skt_c P: 65 89.7 p 43.0 261.0
D: u1b_skt_c P: 148 90.1 p 43.0 261.0
D: u1b_skt_c P: 219 87.4 p 43.0 263.0
D: u1b_skt_c P: 170 85.2 p 44.0 266.0
D: u1b_skt_c P: 45 87.4 p 43.0 266.0
D: u1b_skt_c P: 27 79.4 p 43.0 267.0
D: u1b_skt_c P: 152 77.7 p 43.0 268.0
D: u1b_skt_c P: 150 88.1 p 43.0 268.0
D: u1b_skt_c P: 163 90.2 p 44.0 272.0
D: u1b_skt_c P: 155 83.8 p 44.0 270.0
D: u1b_skt_c P: 153 81.4 p 45.0 275.0
D: u1b_skt_c P: 29 82.4 p 45.0 277.0
D: u1b_skt_c P: 168 88.1 p 46.0 278.0
D: u1b_skt_c P: 159 85.6 p 46.0 279.0
D: u1b_skt_c P: 43 91.6 p 45.0 279.0
D: u1b_skt_c P: 161 88.2 p 46.0 280.0
D: u1b_skt_c P: 244 93.2 p 46.0 282.0
D: u1b_skt_c P: 41 81.9 p 47.0 285.0
D: u1b_skt_c P: 164 93.4 p 47.0 286.0
D: u1b_skt_c P: 232 88.7 p 47.0 286.0
D: u1b_skt_c P: 237 94.6 p 47.0 289.0
D: u1b_skt_c P: 157 92.9 p 47.0 289.0
D: u1b_skt_c P: 40 84.9 p 47.0 287.0
D: u1b_skt_c P: 166 101.1 p 47.0 288.0
D: u1b_skt_c P: 86 86.6 p 48.0 289.0
D: u1b_skt_c P: 230 87.7 p 48.0 291.0
D: u1b_skt_c P: 224 92.6 p 48.0 292.0
D: u1b_skt_c P: 234 94.2 p 48.0 295.0
D: u1b_skt_c P: 38 88.3 p 49.0 299.0
D: u1b_skt_c P: 36 98.5 p 49.0 298.0
