{@TESTJET_VAC_OFF|200923193041|CENTERICT01}
D: u1a_skt_c P: 225 4.5 f 58.0 355.0
D: u1a_skt_c P: 260 3.3 f 59.0 359.0
D: u1a_skt_c P: 32 0.9 f 58.0 356.0
D: u1a_skt_c P: 227 12.0 f 59.0 359.0
D: u1a_skt_c P: 3 16.3 f 59.0 360.0
D: u1a_skt_c P: 110 14.8 f 59.0 360.0
D: u1a_skt_c P: 108 15.1 f 59.0 363.0
D: u1a_skt_c P: 7 8.8 f 60.0 363.0
D: u1a_skt_c P: 104 7.9 f 59.0 362.0
D: u1a_skt_c P: 34 -1.6 f 60.0 362.0
D: u1a_skt_c P: 5 7.7 f 60.0 364.0
D: u1a_skt_c P: 271 6.7 f 59.0 364.0
D: u1a_skt_c P: 102 2.7 f 60.0 366.0
D: u1a_skt_c P: 82 11.7 f 61.0 371.0
D: u1a_skt_c P: 278 -1.6 f 61.0 374.0
D: u1a_skt_c P: 19 14.9 f 61.0 369.0
D: u1a_skt_c P: 280 16.7 f 61.0 370.0
D: u1a_skt_c P: 21 10.8 f 61.0 370.0
D: u1a_skt_c P: 282 16.4 f 62.0 375.0
D: u1a_skt_c P: 267 15.2 f 62.0 377.0
D: u1a_skt_c P: 84 17.3 f 62.0 377.0
D: u1a_skt_c P: 95 16.9 f 62.0 381.0
D: u1a_skt_c P: 275 17.9 f 62.0 380.0
D: u1a_skt_c P: 8 9.0 f 63.0 381.0
D: u1a_skt_c P: 269 7.9 f 62.0 382.0
D: u1a_skt_c P: 119 12.6 f 63.0 382.0
D: u1a_skt_c P: 10 5.3 f 63.0 384.0
D: u1a_skt_c P: 25 10.5 f 64.0 385.0
D: u1a_skt_c P: 23 4.5 f 64.0 386.0
D: u1a_skt_c P: 122 -0.7 f 64.0 387.0
D: u1a_skt_c P: 97 18.1 f 64.0 388.0
D: u1a_skt_c P: 277 21.5 f 64.0 389.0
D: u1a_skt_c P: 273 10.4 f 64.0 391.0
D: u1a_skt_c P: 99 11.8 f 65.0 391.0
D: u1a_skt_c P: 14 6.6 f 65.0 391.0
D: u1a_skt_c P: 87 -0.9 f 65.0 395.0
D: u1a_skt_c P: 132 1.8 f 65.0 393.0
D: u1a_skt_c P: 12 6.4 f 65.0 395.0
D: u1a_skt_c P: 113 11.6 f 65.0 396.0
D: u1a_skt_c P: 16 10.7 f 66.0 397.0
D: u1a_skt_c P: 89 12.6 f 65.0 397.0
D: u1a_skt_c P: 91 13.7 f 65.0 398.0
D: u1a_skt_c P: 81 12.8 f 66.0 398.0
